,0
2998,37
2999,51
3000,26
3001,20
3002,46
3003,16
3004,47
3005,20
3006,59
3007,62
3008,59
3009,37
3010,19
3011,24
3012,24
3013,18
3014,18
3015,101
3016,15
3017,50
3018,68
3019,21
3020,28
3021,21
3022,23
3023,22
3024,32
3025,29
3026,52
3027,26
3028,22
3029,15
3030,27
3031,19
3032,24
3033,26
3034,18
3035,22
3036,19
3037,15
3038,66
3039,44
3040,50
3041,30
3042,22
3043,27
3044,25
3045,42
3046,37
3047,70
3048,15
3049,35
3050,51
3051,16
3052,25
3053,42
3054,34
3055,35
3056,41
3057,110
3058,33
3059,44
3060,32
3061,16
3062,22
3063,52
3064,65
3065,67
3066,24
3067,16
3068,38
3069,27
3070,27
3071,26
3072,28
3073,43
3074,22
3075,18
3076,31
3077,19
3078,21
3079,15
3080,22
3081,42
3082,15
3083,35
3084,52
3085,18
3086,16
3087,140
3088,74
3089,22
3090,18
3091,127
3092,123
3093,21
3094,26
3095,55
3096,22
3097,23
3098,39
3099,18
3100,29
3101,27
3102,49
3103,36
3104,34
3105,47
3106,42
3107,77
3108,73
3109,39
3110,53
3111,53
3112,41
3113,26
3114,22
3115,52
3116,40
3117,48
3118,43
3119,22
3120,30
3121,48
3122,20
3123,21
3124,47
3125,29
3126,28
3127,23
3128,20
3129,26
3130,43
3131,39
3132,22
3133,20
3134,27
3135,48
3136,25
3137,24
3138,19
3139,28
3140,50
3141,23
3142,91
3143,15
3144,166
3145,26
3146,37
3147,17
3148,24
3149,19
3150,22
3151,64
3152,28
3153,39
3154,43
3155,30
3156,38
3157,78
3158,41
3159,22
3160,21
3161,63
3162,13
3163,79
3164,22
3165,27
3166,34
3167,43
3168,23
3169,67
3170,68
3171,25
3172,30
3173,52
3174,23
3175,30
3176,34
3177,85
3178,19
3179,31
3180,61
3181,19
3182,19
3183,43
3184,31
3185,35
3186,30
3187,67
3188,22
3189,39
3190,29
3191,19
3192,19
3193,15
3194,16
3195,33
3196,26
3197,64
3198,29
3199,19
3200,17
3201,104
3202,25
3203,27
3204,59
3205,20
3206,22
3207,35
3208,43
3209,16
3210,19
3211,36
3212,73
3213,20
3214,67
3215,23
3216,27
3217,27
3218,19
3219,37
3220,92
3221,16
3222,41
3223,42
3224,53
3225,30
3226,49
3227,18
3228,31
3229,22
3230,28
3231,16
3232,35
3233,15
3234,19
3235,79
3236,40
3237,63
3238,43
3239,15
3240,51
3241,16
3242,55
3243,60
3244,33
3245,33
3246,17
3247,20
3248,18
3249,23
3250,43
3251,64
3252,22
3253,39
3254,31
3255,22
3256,37
3257,52
3258,24
3259,41
3260,21
3261,19
3262,76
3263,51
3264,96
3265,50
3266,19
3267,52
3268,16
3269,37
3270,20
3271,50
3272,42
3273,20
3274,27
3275,18
3276,28
3277,46
3278,34
3279,99
3280,71
3281,27
3282,19
3283,102
3284,38
3285,58
3286,44
3287,41
3288,60
3289,19
3290,66
3291,36
3292,23
3293,56
3294,30
3295,35
3296,40
3297,28
3298,37
3299,84
3300,40
3301,24
3302,27
3303,50
3304,28
3305,47
3306,18
3307,26
3308,21
3309,26
3310,25
3311,47
3312,16
3313,23
3314,32
3315,39
3316,23
3317,19
3318,16
3319,107
3320,39
3321,20
3322,24
3323,58
3324,108
3325,73
3326,79
3327,22
3328,25
3329,37
3330,52
3331,27
3332,27
3333,19
3334,16
3335,20
3336,27
3337,18
3338,27
3339,22
3340,25
3341,28
3342,24
3343,46
3344,24
3345,16
3346,49
3347,18
3348,42
3349,39
3350,30
3351,18
3352,19
3353,25
3354,15
3355,53
3356,29
3357,55
3358,17
3359,18
3360,18
3361,32
3362,22
3363,28
3364,24
3365,116
3366,17
3367,26
3368,26
3369,18
3370,20
3371,19
3372,41
3373,56
3374,59
3375,36
3376,25
3377,84
3378,41
3379,37
3380,27
3381,23
3382,41
3383,33
3384,38
3385,67
3386,36
3387,18
3388,33
3389,21
3390,33
3391,29
3392,58
3393,43
3394,83
3395,43
3396,28
3397,72
3398,45
3399,42
3400,52
3401,49
3402,43
3403,15
3404,19
3405,24
3406,37
3407,16
3408,71
3409,64
3410,20
3411,17
3412,19
3413,89
3414,31
3415,20
3416,78
3417,17
3418,99
3419,19
3420,66
3421,43
3422,20
3423,19
3424,25
3425,35
3426,21
3427,25
3428,101
3429,16
3430,20
3431,19
3432,25
3433,31
3434,21
3435,81
3436,16
3437,24
3438,37
3439,29
3440,36
3441,38
3442,20
3443,37
3444,41
3445,72
3446,27
3447,15
3448,17
3449,30
3450,30
3451,59
3452,104
3453,38
3454,41
3455,22
3456,28
3457,26
3458,33
3459,20
3460,20
3461,30
3462,55
3463,25
3464,23
3465,30
3466,99
3467,23
3468,15
3469,20
3470,37
3471,30
3472,32
3473,32
3474,24
3475,29
3476,22
3477,17
3478,21
3479,23
3480,28
3481,59
3482,18
3483,23
3484,33
3485,17
3486,25
3487,48
3488,30
3489,28
3490,44
3491,30
3492,22
3493,23
3494,29
3495,29
3496,25
3497,22
3498,49
3499,49
3500,38
3501,19
3502,22
3503,20
3504,53
3505,22
3506,15
3507,42
3508,90
3509,17
3510,25
3511,24
3512,16
3513,47
3514,17
3515,27
3516,16
3517,22
3518,17
3519,24
3520,23
3521,25
3522,15
3523,26
3524,23
3525,45
3526,60
3527,44
3528,23
3529,47
3530,19
3531,14
3532,59
3533,46
3534,62
3535,27
3536,31
3537,29
3538,22
3539,72
3540,29
3541,64
3542,26
3543,50
3544,35
3545,45
3546,32
3547,36
3548,18
3549,64
3550,37
3551,25
3552,30
3553,15
3554,69
3555,38
3556,26
3557,54
3558,26
3559,31
3560,27
3561,15
3562,29
3563,13
3564,22
3565,17
3566,79
3567,23
3568,29
3569,30
3570,32
3571,43
3572,25
3573,18
3574,20
3575,63
3576,16
3577,16
3578,43
3579,36
3580,28
3581,25
3582,55
3583,90
3584,38
3585,16
3586,50
3587,20
3588,42
3589,16
3590,17
3591,18
3592,24
3593,28
3594,20
3595,86
3596,42
3597,19
3598,39
3599,55
3600,15
3601,52
3602,18
3603,18
3604,38
3605,19
3606,74
3607,21
3608,70
3609,16
3610,18
3611,50
3612,14
3613,54
3614,24
3615,35
3616,62
3617,32
3618,32
3619,74
3620,30
3621,17
3622,18
3623,24
3624,39
3625,29
3626,54
3627,57
3628,31
3629,31
3630,15
3631,39
3632,19
3633,34
3634,56
3635,23
3636,21
3637,64
3638,28
3639,37
3640,41
3641,22
3642,37
3643,35
3644,18
3645,15
3646,31
3647,20
3648,32
3649,16
3650,22
3651,90
3652,106
3653,24
3654,30
3655,19
3656,44
3657,18
3658,20
3659,17
3660,14
3661,55
3662,17
3663,25
3664,25
3665,19
3666,16
3667,29
3668,16
3669,23
3670,21
3671,18
3672,15
3673,24
3674,33
3675,27
3676,27
3677,19
3678,43
3679,51
3680,27
3681,17
3682,23
3683,29
3684,20
3685,26
3686,17
3687,28
3688,18
3689,21
3690,22
3691,28
3692,86
3693,20
3694,18
3695,22
3696,39
3697,48
3698,16
3699,20
3700,21
3701,24
3702,21
3703,17
3704,26
3705,47
3706,17
3707,23
3708,60
3709,63
3710,23
3711,70
3712,26
3713,22
3714,22
3715,48
3716,88
3717,27
3718,33
3719,29
3720,40
3721,55
3722,53
3723,36
3724,16
3725,58
3726,28
3727,37
3728,19
3729,30
3730,43
3731,17
3732,59
3733,14
3734,34
3735,24
3736,17
3737,13
3738,36
3739,52
3740,74
3741,26
3742,14
3743,22
3744,47
3745,14
3746,41
3747,35
3748,16
3749,35
3750,27
3751,22
3752,23
3753,42
3754,15
3755,23
3756,16
3757,21
3758,20
3759,30
3760,24
3761,22
3762,40
3763,94
3764,34
3765,29
3766,18
3767,27
3768,32
3769,16
3770,98
3771,37
3772,29
3773,16
3774,33
3775,34
3776,21
3777,25
3778,142
3779,16
3780,16
3781,26
3782,26
3783,25
3784,29
3785,21
3786,20
3787,17
3788,25
3789,21
3790,27
3791,20
3792,27
3793,18
3794,14
3795,22
3796,33
3797,25
3798,46
3799,50
3800,20
3801,17
3802,23
3803,16
3804,33
3805,20
3806,36
3807,21
3808,40
3809,30
3810,21
3811,21
3812,23
3813,83
3814,20
3815,41
3816,50
3817,37
3818,38
3819,105
3820,22
3821,42
3822,22
3823,14
3824,32
3825,77
3826,27
3827,37
3828,20
3829,28
3830,26
3831,16
3832,18
3833,37
3834,38
3835,17
3836,17
3837,16
3838,18
3839,35
3840,32
3841,51
3842,80
3843,20
3844,29
3845,14
3846,42
3847,21
3848,38
3849,17
3850,32
3851,17
3852,30
3853,36
3854,17
3855,73
3856,22
3857,27
3858,23
3859,13
3860,25
3861,15
3862,29
3863,21
3864,43
3865,28
3866,22
3867,24
3868,17
3869,81
3870,23
3871,21
3872,23
3873,25
3874,35
3875,28
3876,18
3877,19
3878,37
3879,101
3880,18
3881,19
3882,20
3883,41
3884,21
3885,46
3886,34
3887,23
3888,45
3889,41
3890,23
3891,59
3892,39
3893,24
3894,26
3895,24
3896,22
3897,21
3898,20
3899,23
3900,35
3901,24
3902,28
3903,28
3904,23
3905,37
3906,17
3907,25
3908,31
3909,51
3910,24
3911,65
3912,28
3913,30
3914,24
3915,29
3916,51
3917,23
3918,19
3919,35
3920,25
3921,47
3922,31
3923,31
3924,15
3925,17
3926,31
3927,19
3928,32
3929,15
3930,47
3931,22
3932,20
3933,25
3934,20
3935,22
3936,23
3937,83
3938,77
3939,23
3940,27
3941,15
3942,27
3943,24
3944,26
3945,22
3946,14
3947,16
3948,39
3949,51
3950,41
3951,34
3952,33
3953,48
3954,40
3955,27
3956,51
3957,15
3958,20
3959,32
3960,20
3961,26
3962,21
3963,40
3964,28
3965,36
3966,31
3967,26
3968,22
3969,26
3970,24
3971,48
3972,14
3973,16
3974,19
3975,26
3976,68
3977,87
3978,23
3979,61
3980,55
3981,21
3982,19
3983,15
3984,19
3985,24
3986,22
3987,18
3988,57
3989,38
3990,22
3991,17
3992,22
3993,31
3994,42
3995,24
3996,19
3997,73
3998,23
3999,67
4000,20
4001,19
4002,19
4003,35
4004,25
4005,20
4006,20
4007,21
4008,20
4009,25
4010,27
4011,57
4012,15
4013,23
4014,22
4015,22
4016,19
4017,21
4018,20
4019,23
4020,24
4021,23
4022,17
4023,28
4024,18
4025,20
4026,30
4027,18
4028,41
4029,36
4030,15
4031,20
4032,24
4033,17
4034,28
4035,30
4036,50
4037,27
4038,44
4039,19
4040,14
4041,17
4042,29
4043,21
4044,25
4045,27
4046,28
4047,19
4048,29
4049,41
4050,22
4051,26
4052,16
4053,45
4054,16
4055,21
4056,61
4057,23
4058,22
4059,66
4060,27
4061,35
4062,18
4063,29
4064,74
4065,18
4066,26
4067,51
4068,38
4069,36
4070,19
4071,26
4072,68
4073,25
4074,34
4075,35
4076,27
4077,28
4078,50
4079,14
4080,36
4081,28
4082,24
4083,24
4084,49
4085,58
4086,28
4087,16
4088,23
4089,27
4090,27
4091,83
4092,30
4093,24
4094,24
4095,25
4096,22
4097,18
4098,61
4099,75
4100,28
4101,15
4102,79
4103,39
4104,24
4105,18
4106,49
4107,49
4108,15
4109,69
4110,22
4111,26
4112,39
4113,49
4114,42
4115,17
4116,43
4117,29
4118,21
4119,17
4120,27
4121,45
4122,15
4123,24
4124,20
4125,33
4126,37
4127,16
4128,19
4129,32
4130,70
4131,33
4132,39
4133,26
4134,20
4135,29
4136,34
4137,43
4138,17
4139,37
4140,22
4141,16
4142,32
4143,38
4144,31
4145,19
4146,25
4147,37
4148,21
4149,40
4150,18
4151,13
4152,51
4153,33
4154,26
4155,22
4156,51
4157,25
4158,24
4159,25
4160,22
4161,21
4162,17
4163,33
4164,38
4165,29
4166,44
4167,29
4168,18
4169,57
4170,44
4171,23
4172,19
4173,35
4174,24
4175,31
4176,43
4177,31
4178,18
4179,23
4180,20
4181,19
4182,24
4183,20
4184,38
4185,20
4186,23
4187,16
4188,25
4189,25
4190,27
4191,32
4192,22
4193,23
4194,36
4195,46
4196,31
4197,22
4198,81
4199,64
4200,44
4201,23
4202,24
4203,16
4204,38
4205,32
4206,30
4207,23
4208,83
4209,23
4210,24
4211,39
4212,39
4213,23
4214,45
4215,20
4216,68
4217,31
4218,44
4219,49
4220,17
4221,32
4222,37
4223,13
4224,15
4225,24
4226,29
4227,21
4228,13
4229,29
4230,24
4231,78
4232,35
4233,33
4234,26
4235,24
4236,15
4237,18
4238,18
4239,94
4240,24
4241,20
4242,17
4243,19
4244,25
4245,36
4246,20
4247,12
4248,21
4249,37
4250,18
4251,22
4252,24
4253,30
4254,25
4255,31
4256,70
4257,41
4258,14
4259,30
4260,22
4261,43
4262,13
4263,29
4264,41
4265,20
4266,23
4267,42
4268,68
4269,27
4270,19
4271,58
4272,15
4273,27
4274,15
4275,19
4276,16
4277,19
4278,25
4279,21
4280,16
4281,88
4282,37
4283,51
4284,63
4285,27
4286,33
4287,22
4288,71
4289,16
4290,18
4291,25
4292,20
4293,19
4294,32
4295,16
4296,54
4297,24
4298,18
4299,28
4300,25
4301,19
4302,24
4303,15
4304,56
4305,21
4306,19
4307,33
4308,67
4309,23
4310,17
4311,26
4312,19
4313,22
4314,26
4315,26
4316,20
4317,28
4318,23
4319,26
4320,46
4321,46
4322,18
4323,21
4324,26
4325,31
4326,22
4327,39
4328,23
4329,58
4330,54
4331,28
4332,26
4333,123
4334,28
4335,20
4336,15
4337,27
4338,38
4339,22
4340,27
4341,43
4342,22
4343,61
4344,44
4345,27
4346,72
4347,23
4348,20
4349,48
4350,17
4351,21
4352,63
4353,38
4354,21
4355,18
4356,21
4357,41
4358,25
4359,22
4360,27
4361,23
4362,13
4363,39
4364,27
4365,36
4366,21
4367,29
4368,34
4369,26
4370,28
4371,18
4372,18
4373,27
4374,23
4375,21
4376,42
4377,45
4378,16
4379,57
4380,19
4381,45
4382,45
4383,14
4384,22
4385,38
4386,31
4387,19
4388,24
4389,24
4390,32
4391,21
4392,15
4393,17
4394,21
4395,21
4396,16
4397,38
4398,32
4399,38
4400,52
4401,23
4402,13
4403,26
4404,20
4405,40
4406,42
4407,31
4408,20
4409,19
4410,64
4411,17
4412,17
4413,29
4414,38
4415,21
4416,26
4417,29
4418,17
4419,45
4420,26
4421,25
4422,19
4423,58
4424,17
4425,19
4426,28
4427,53
4428,41
4429,27
4430,24
4431,32
4432,17
4433,42
4434,73
4435,49
4436,18
4437,52
4438,50
4439,30
4440,31
4441,29
4442,41
4443,18
4444,30
4445,13
4446,50
4447,23
4448,24
4449,49
4450,47
4451,18
4452,51
4453,31
4454,23
4455,19
4456,33
4457,22
4458,20
4459,32
4460,28
4461,20
4462,31
4463,24
4464,51
4465,40
4466,24
4467,33
4468,29
4469,31
4470,31
4471,17
4472,18
4473,32
4474,60
4475,37
4476,24
4477,27
4478,21
4479,30
4480,61
4481,15
4482,16
4483,23
4484,41
4485,29
4486,17
4487,47
4488,16
4489,43
4490,16
4491,17
4492,27
4493,18
4494,33
4495,16
4496,23
4497,25
4498,22
4499,57
4500,42
4501,18
4502,18
4503,46
4504,38
4505,31
4506,18
4507,50
4508,30
4509,32
4510,29
4511,113
4512,38
4513,19
4514,32
4515,19
4516,20
4517,31
4518,40
4519,15
4520,21
4521,29
4522,40
4523,29
4524,21
4525,40
4526,54
4527,16
4528,26
4529,34
4530,53
4531,40
4532,22
4533,39
4534,26
4535,18
4536,45
4537,40
4538,22
4539,42
4540,62
4541,27
4542,25
4543,28
4544,54
4545,26
4546,89
4547,43
4548,54
4549,46
4550,59
4551,27
4552,28
4553,20
4554,28
4555,31
4556,20
4557,21
4558,22
4559,16
4560,19
4561,18
4562,50
4563,22
4564,24
4565,85
4566,17
4567,16
4568,19
4569,31
4570,39
4571,55
4572,30
4573,27
4574,23
4575,20
4576,24
4577,24
4578,24
4579,23
4580,20
4581,24
4582,30
4583,27
4584,23
4585,20
4586,24
4587,22
4588,22
4589,26
4590,34
4591,81
4592,18
4593,45
4594,30
4595,18
4596,17
4597,16
4598,18
4599,17
4600,18
4601,30
4602,30
4603,24
4604,24
4605,14
4606,57
4607,28
4608,23
4609,129
4610,22
4611,41
4612,28
4613,29
4614,33
4615,14
4616,46
4617,17
4618,37
4619,29
4620,24
4621,26
4622,13
4623,23
4624,28
4625,21
4626,40
4627,43
4628,17
4629,44
4630,22
4631,24
4632,35
4633,26
4634,52
4635,25
4636,33
4637,22
4638,17
4639,24
4640,28
4641,21
4642,22
4643,22
4644,30
4645,26
4646,34
4647,41
4648,19
4649,26
4650,41
4651,35
4652,12
4653,44
4654,26
4655,18
4656,18
4657,20
4658,16
4659,16
4660,23
4661,16
4662,33
4663,33
4664,99
4665,24
4666,22
4667,15
4668,19
4669,47
4670,13
4671,23
4672,23
4673,77
4674,31
4675,18
4676,21
4677,32
4678,22
4679,15
4680,15
4681,19
4682,22
4683,22
4684,44
4685,34
4686,54
4687,19
4688,27
4689,31
4690,48
4691,19
4692,34
4693,23
4694,27
4695,29
4696,20
4697,13
4698,22
4699,79
4700,25
4701,21
4702,19
4703,28
4704,20
4705,29
4706,22
4707,21
4708,26
4709,39
4710,29
4711,19
4712,24
4713,18
4714,22
4715,41
4716,24
4717,21
4718,21
4719,34
4720,18
4721,26
4722,22
4723,24
4724,18
4725,68
4726,23
4727,27
4728,24
4729,26
4730,43
4731,14
4732,38
4733,25
4734,23
4735,18
4736,30
4737,64
4738,38
4739,30
4740,20
4741,33
4742,26
4743,70
4744,20
4745,19
4746,73
4747,15
4748,21
4749,27
4750,15
4751,28
4752,32
4753,21
4754,22
4755,25
4756,27
4757,23
4758,30
4759,62
4760,57
4761,28
4762,24
4763,35
4764,16
4765,23
4766,31
4767,23
4768,29
4769,18
4770,37
4771,32
4772,21
4773,55
4774,13
4775,25
4776,15
4777,24
4778,131
4779,21
4780,22
4781,21
4782,27
4783,34
4784,26
4785,24
4786,34
4787,32
4788,37
4789,52
4790,50
4791,34
4792,30
4793,45
4794,77
4795,40
4796,17
4797,28
4798,25
4799,35
4800,20
4801,20
4802,35
4803,24
4804,39
4805,34
4806,18
4807,23
4808,30
4809,36
4810,21
4811,48
4812,19
4813,33
4814,15
4815,20
4816,33
4817,21
4818,16
4819,20
4820,28
4821,68
4822,18
4823,30
4824,73
4825,25
4826,28
4827,35
4828,22
4829,31
4830,38
4831,48
4832,40
4833,34
4834,20
4835,20
4836,92
4837,26
4838,54
4839,36
4840,20
4841,44
4842,36
4843,41
4844,25
4845,20
4846,19
4847,27
4848,26
4849,16
4850,18
4851,14
4852,18
4853,43
4854,23
4855,15
4856,60
4857,23
4858,44
4859,22
4860,29
4861,19
4862,28
4863,38
4864,23
4865,22
4866,30
4867,19
4868,26
4869,42
4870,30
4871,25
4872,18
4873,16
4874,24
4875,17
4876,18
4877,20
4878,19
4879,25
4880,18
4881,23
4882,18
4883,14
4884,43
4885,20
4886,19
4887,14
4888,18
4889,15
4890,20
4891,29
4892,32
4893,39
4894,24
4895,43
4896,29
4897,28
4898,19
4899,24
4900,21
4901,30
4902,55
4903,25
4904,40
4905,15
4906,26
4907,19
4908,28
4909,31
4910,25
4911,18
4912,17
4913,23
4914,14
4915,39
4916,12
4917,18
4918,52
4919,37
4920,26
4921,14
4922,109
4923,43
4924,13
4925,19
4926,21
4927,12
4928,18
4929,21
4930,24
4931,18
4932,28
4933,31
4934,23
4935,28
4936,18
4937,25
4938,31
4939,17
4940,28
4941,57
4942,61
4943,39
4944,26
4945,27
4946,26
4947,19
4948,51
4949,16
4950,56
4951,20
4952,37
4953,17
4954,20
4955,35
4956,20
4957,20
4958,19
4959,23
4960,29
4961,19
4962,20
4963,20
4964,20
4965,23
4966,32
4967,18
4968,21
4969,23
4970,44
4971,29
4972,62
4973,19
4974,18
4975,18
4976,13
4977,19
4978,34
4979,28
4980,22
4981,38
4982,24
4983,43
4984,23
4985,20
4986,27
4987,36
4988,43
4989,30
4990,32
4991,21
4992,29
4993,21
4994,18
4995,36
4996,22
4997,36
4998,22
4999,17
5000,18
5001,24
5002,21
5003,17
5004,21
5005,28
5006,19
5007,20
5008,23
5009,17
5010,24
5011,19
5012,20
5013,22
5014,24
5015,37
5016,19
5017,17
5018,19
5019,25
5020,18
5021,18
5022,22
5023,19
5024,17
5025,17
5026,34
5027,12
5028,65
5029,22
5030,20
5031,17
5032,25
5033,22
5034,16
5035,21
5036,18
5037,15
5038,15
5039,16
5040,16
5041,39
5042,15
5043,33
5044,36
5045,23
5046,17
5047,17
5048,25
5049,19
5050,17
5051,19
5052,18
5053,21
5054,19
5055,24
5056,16
5057,16
5058,18
5059,22
5060,29
5061,15
5062,22
5063,20
5064,18
5065,20
5066,57
5067,21
5068,18
5069,20
5070,16
5071,19
5072,14
5073,24
5074,25
5075,28
5076,16
5077,24
5078,20
5079,24
5080,21
5081,13
5082,19
5083,25
5084,16
5085,19
5086,18
5087,21
5088,20
5089,25
5090,15
5091,19
5092,32
5093,14
5094,21
5095,23
5096,19
5097,19
5098,12
5099,16
5100,20
5101,21
5102,25
5103,19
5104,19
5105,17
5106,31
5107,20
5108,18
5109,27
5110,50
5111,16
5112,20
5113,39
5114,15
5115,18
5116,20
5117,24
5118,24
5119,22
5120,26
5121,41
5122,23
5123,21
5124,17
5125,19
5126,19
5127,19
5128,20
5129,25
5130,20
5131,23
5132,24
5133,40
5134,19
5135,17
5136,18
5137,22
5138,47
5139,16
5140,43
5141,20
5142,25
5143,19
5144,19
5145,21
5146,13
5147,20
5148,14
5149,20
5150,24
5151,27
5152,22
5153,20
5154,25
5155,33
5156,15
5157,16
5158,22
5159,27
5160,14
5161,14
5162,22
5163,20
5164,32
5165,19
5166,20
5167,20
5168,24
5169,18
5170,15
5171,17
5172,21
5173,19
5174,22
5175,17
5176,26
5177,12
5178,37
5179,14
5180,27
5181,20
5182,18
5183,15
5184,18
5185,18
5186,40
5187,19
5188,14
5189,20
5190,21
5191,19
5192,15
5193,18
5194,39
5195,20
5196,27
5197,14
5198,16
5199,18
5200,18
5201,16
5202,57
5203,22
5204,20
5205,18
5206,21
5207,14
5208,27
5209,30
5210,17
5211,17
5212,70
5213,21
5214,15
5215,20
5216,17
5217,47
5218,18
5219,21
5220,18
5221,18
5222,16
5223,17
5224,11
5225,37
5226,23
5227,51
5228,19
5229,17
5230,18
5231,33
5232,24
5233,20
5234,18
5235,22
5236,17
5237,21
5238,25
5239,18
5240,17
5241,18
5242,19
5243,13
5244,28
5245,18
5246,12
5247,17
5248,20
5249,15
5250,17
5251,22
5252,17
5253,31
5254,45
5255,31
5256,13
5257,44
5258,17
5259,25
5260,17
5261,19
5262,19
5263,18
5264,23
5265,23
5266,14
5267,15
5268,21
5269,19
5270,23
5271,28
5272,17
5273,19
5274,19
5275,14
5276,20
5277,20
5278,14
5279,17
5280,25
5281,17
5282,13
5283,14
5284,23
5285,19
5286,19
5287,48
5288,20
5289,20
5290,19
5291,17
5292,20
5293,41
5294,16
5295,20
5296,17
5297,38
5298,15
5299,14
5300,26
5301,18
5302,28
5303,21
5304,16
5305,17
5306,18
5307,18
5308,21
5309,15
5310,22
5311,22
5312,22
5313,14
5314,12
5315,20
5316,17
5317,19
5318,19
5319,25
5320,13
5321,22
5322,16
5323,16
5324,14
5325,16
5326,20
5327,15
5328,36
5329,23
5330,17
5331,39
5332,16
5333,21
5334,21
5335,21
5336,24
5337,18
5338,20
5339,19
5340,14
5341,25
5342,25
5343,21
5344,18
5345,31
5346,17
5347,13
5348,20
5349,16
5350,17
5351,23
5352,18
5353,17
5354,16
5355,26
5356,14
5357,18
5358,16
5359,23
5360,15
5361,19
5362,42
5363,22
5364,50
5365,26
5366,45
5367,16
5368,23
5369,22
5370,17
5371,16
5372,24
5373,19
5374,21
5375,68
5376,17
5377,16
5378,21
5379,26
5380,27
5381,25
5382,21
5383,15
5384,21
5385,42
5386,24
5387,18
5388,16
5389,16
5390,39
5391,22
5392,16
5393,17
5394,24
5395,19
5396,15
5397,20
5398,14
5399,15
5400,14
5401,19
5402,30
5403,25
5404,31
5405,16
5406,31
5407,15
5408,18
5409,18
5410,32
5411,19
5412,26
5413,38
5414,16
5415,17
5416,54
5417,25
5418,18
5419,45
5420,24
5421,14
5422,20
5423,18
5424,23
5425,17
5426,21
5427,15
5428,15
5429,14
5430,22
5431,14
5432,17
5433,21
5434,17
5435,15
5436,24
5437,17
5438,20
5439,14
5440,23
5441,20
5442,17
5443,17
5444,23
5445,24
5446,44
5447,23
5448,24
5449,18
5450,25
5451,18
5452,19
5453,26
5454,20
5455,17
5456,16
5457,22
5458,29
5459,18
5460,14
5461,21
5462,16
5463,21
5464,15
5465,23
5466,17
5467,18
5468,26
5469,19
5470,21
5471,45
5472,18
5473,18
5474,33
5475,22
5476,14
5477,17
5478,18
5479,15
5480,21
5481,21
5482,14
5483,20
5484,15
5485,17
5486,21
5487,24
5488,20
5489,23
5490,37
5491,13
5492,22
5493,26
5494,15
5495,17
5496,18
5497,20
5498,17
5499,17
5500,16
5501,20
5502,15
5503,16
5504,16
5505,15
5506,18
5507,24
5508,14
5509,17
5510,52
5511,21
5512,23
5513,34
5514,19
5515,21
5516,16
5517,22
5518,20
5519,31
5520,30
5521,15
5522,24
5523,18
5524,15
5525,26
5526,15
5527,21
5528,18
5529,17
5530,15
5531,28
5532,17
5533,28
5534,16
5535,20
5536,49
5537,19
5538,16
5539,14
5540,13
5541,14
5542,19
5543,19
5544,21
5545,19
5546,14
5547,28
5548,16
5549,24
5550,36
5551,28
5552,15
5553,20
5554,19
5555,13
5556,17
5557,40
5558,23
5559,14
5560,19
5561,19
5562,20
5563,18
5564,17
5565,21
5566,14
5567,20
5568,23
5569,19
5570,14
5571,15
5572,12
5573,14
5574,19
5575,20
5576,22
5577,18
5578,13
5579,17
5580,15
5581,19
5582,17
5583,51
5584,18
5585,17
5586,35
5587,30
5588,19
5589,15
5590,19
5591,17
5592,18
5593,15
5594,22
5595,19
5596,16
5597,16
5598,16
5599,22
5600,16
5601,32
5602,21
5603,20
5604,15
5605,15
5606,17
5607,13
5608,12
5609,57
5610,35
5611,18
5612,17
5613,18
5614,15
5615,25
5616,16
5617,18
5618,21
5619,65
5620,18
5621,19
5622,22
5623,25
5624,22
5625,18
5626,16
5627,21
5628,16
5629,49
5630,18
5631,12
5632,20
5633,16
5634,19
5635,17
5636,22
5637,27
5638,21
5639,25
5640,20
5641,17
5642,20
5643,17
5644,15
5645,18
5646,17
5647,18
5648,28
5649,19
5650,18
5651,22
5652,20
5653,14
5654,21
5655,19
5656,54
5657,19
5658,20
5659,33
5660,20
5661,17
5662,19
5663,22
5664,27
5665,50
5666,17
5667,23
5668,21
5669,18
5670,29
5671,25
5672,22
5673,23
5674,43
5675,24
5676,14
5677,18
5678,19
5679,36
5680,25
5681,22
5682,18
5683,17
5684,17
5685,23
5686,21
5687,17
5688,12
5689,28
5690,22
5691,18
5692,52
5693,16
5694,19
5695,20
5696,16
5697,23
5698,18
5699,15
5700,18
5701,18
5702,21
5703,39
5704,35
5705,18
5706,26
5707,20
5708,52
5709,31
5710,18
5711,16
5712,14
5713,20
5714,24
5715,31
5716,20
5717,21
5718,37
5719,27
5720,14
5721,11
5722,22
5723,18
5724,32
5725,12
5726,21
5727,17
5728,20
5729,20
5730,16
5731,17
5732,21
5733,19
5734,18
5735,21
5736,13
5737,17
5738,12
5739,25
5740,20
5741,24
5742,19
5743,17
5744,21
5745,19
5746,30
5747,18
5748,21
5749,26
5750,21
5751,14
5752,22
5753,21
5754,13
5755,30
5756,22
5757,19
5758,15
5759,29
5760,19
5761,19
5762,15
5763,24
5764,18
5765,43
5766,21
5767,18
5768,18
5769,21
5770,20
5771,19
5772,22
5773,18
5774,20
5775,33
5776,16
5777,20
5778,16
5779,21
5780,24
5781,26
5782,31
5783,23
5784,24
5785,31
5786,19
5787,21
5788,33
5789,19
5790,14
5791,15
5792,17
5793,23
5794,15
5795,24
5796,16
