,"-1,-1","-1,0","-1,1","0,-1","0,0","0,1","1,-1","1,0","1,1"
".x10y26|-1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,-5",0.0,0.0,0.0,0.0,0.0,0.0,-8.204216461147208,0.0,0.0
".x10y26|0,-4",-5.251292944633628,0.0,-5.298436839784391,-0.33,0.0,-0.42801000000000006,-6.009100244108751,-5.511260778275656,-0.33
".x10y26|0,-3",-5.5340648087465825,-5.375558074330048,-3.602002110475464,-0.9095416178310001,-1.3618839397485922,-3.8302326618424223,-6.807915138352674,-8.748305365688475,-4.0254692948559665
".x10y26|0,-2",-12.88673930691473,-5.936327966612115,-4.127722050823476,-2.135490577017247,-3.320887936462997,-3.154157035985703,-8.98532384621963,-4.74391233245311,-2.8900897561840186
".x10y26|0,-1",-6.384250344772985,-4.923080082712681,-7.166654271371068,-6.477725642255293,-6.199964221566624,-6.972472059244183,-6.230287364136217,-7.612197512485103,-7.971421915765497
".x10y26|0,0",-8.743844664767577,-5.775564627921155,-13.225041258980763,-7.533866249027441,-7.451715999371664,-15.255590754902641,-7.690859957491034,-7.5336618856299244,-16.473830062390647
".x10y26|0,1",-4.948758255138697,-15.352954535673726,-19.033555404105257,-11.253783457686897,-12.01090995862114,-10.866760742388228,-10.414689275768328,-15.066085105973455,-13.205261341327768
".x10y26|0,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,0",-5.114894474990132,-5.971717401828122,-15.469404790324,-5.786937800380198,-5.796363941026184,-18.847391386034133,-5.59907568951713,-3.609439298273538,-14.715319250104649
".x10y26|1,1",-9.87404872319786,-12.629735573669171,-13.821681407662116,-9.28631535365111,-14.898770589214875,-16.201221348263594,-4.91529301295466,-14.186091039018773,-13.76722411577883
".x10y26|1,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,1",-9.004864109607047,-10.826319361743742,-10.51969375555536,-11.252059891387402,-13.364206925551988,-13.318729138659227,-8.440621878346612,-4.524993388654901,-15.351360045679462
".x10y26|2,2",-13.789397522279156,-13.939283243224219,-14.358939625223936,-12.512412262358534,-12.638187765829196,-13.921217893392122,-10.161766875172459,-14.108270680587792,-13.132244296040474
".x10y26|2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,2",-8.471265351371693,-4.428508716057843,-11.143672823931746,-6.917564318556922,-11.572672705980182,-5.2143346236006325,-14.518211809651756,-13.53727393182075,-6.055261979874772
".x10y26|3,3",-12.671292526275524,-12.424101888283655,-12.694301177117376,-11.214101952456524,-12.448370871169395,-12.11516343827673,-11.3631309429964,-12.914829075651776,-11.34105126255625
".x10y26|3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,3",-5.512550319048967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,4",0.0,0.0,0.0,-5.198422811294323,-8.840047896486137,0.0,0.0,0.0,0.0
".x10y26|4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
